species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,pl1|GRMZM2G701063,purple plant1,GRMZM2G701063,Leaves and stem appear to have clonal stripes of anthocyanin. Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.,,Plant PhenomeNET
zma,pl1|GRMZM2G701063,purple plant1,GRMZM2G701063,Leaves and stem appear to have clonal stripes of anthocyanin. Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.,,Plant PhenomeNET
zma,rld1|GRMZM2G109987,Rld1-MF|rolled leaf1,GRMZM2G109987,"leaves are rolled,areas near the ligule can have adaxial traits on the abaxial side of the leaves.",,Plant PhenomeNET
zma,rld1|GRMZM2G109987,Rld1-MF|rolled leaf1,GRMZM2G109987,"leaves are rolled,areas near the ligule can have adaxial traits on the abaxial side of the leaves.",,Plant PhenomeNET
zma,cf1|GRMZM2G026117,camouflage1,GRMZM2G026117,"Leaves develop irregular nonclonal, yellow_green sectors, which leads to an appearance similar to military camouflage.  Sectors can turn necrotic.",,Plant PhenomeNET
osa,PLA1|Os10g0403000,PLASTOCHRON 1,Os10g0403000,"Leaves differentiates nearly twice faster than wild type in vegetative phase. Panicle development was severely disturbed. The shoot apical meristem of plt1 was larger than that of the wild type, although the shape was not modified.",,Plant PhenomeNET
osa,PLA1|Os10g0403000,PLASTOCHRON 1,Os10g0403000,"Leaves differentiates nearly twice faster than wild type in vegetative phase. Panicle development was severely disturbed. The shoot apical meristem of plt1 was larger than that of the wild type, although the shape was not modified.",,Plant PhenomeNET
osa,PLA1|Os10g0403000,PLASTOCHRON 1,Os10g0403000,"Leaves differentiates nearly twice faster than wild type in vegetative phase. Panicle development was severely disturbed. The shoot apical meristem of plt1 was larger than that of the wild type, although the shape was not modified.",,Plant PhenomeNET
zma,sbe3|GRMZM2G073054,starch branching enzyme3,GRMZM2G073054,leaves senesc earleir than normal sibs,,Plant PhenomeNET
ath,PPH|At5g13800,Pheophytinase,At5g13800,Leaves stay green during senescence,,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
osa,BC1|Os03g0416200,bc1.1|BRITTLE CULM 1,Os03g0416200,"Leaves, culms, and panicles are so brittle in both green and mature stages that they break off at the slightest pressure. Comparatively lower content of alpha-cellulose in its cell wall.",,Plant PhenomeNET
ath,PMM|At2g45790,Phosphomannomutase,At2g45790,Lethal at high temperature,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,OTP51|At2g15820,Organelle Transcript Processing,At2g15820,Lethal on soil or in normal light; Pale yellow; With exogenous sucrose under low light: Pale green; Dwarf; Slow growth,,Plant PhenomeNET
ath,PYD3|At5g64370,Pyrimidine,At5g64370,Lethal with urea as sole source of nitrogen,,Plant PhenomeNET
ath,FTSH11|At5g53170,FtsH Protease,At5g53170,"Lethal, pale plants at high temperature",,Plant PhenomeNET
ath,FTSH11|At5g53170,FtsH Protease,At5g53170,"Lethal, pale plants at high temperature",,Plant PhenomeNET
ath,P5CS1|At2g39800,Delta1-Pyrroline-5-Carboxylate Synthase,At2g39800,Lethality in response to salt stress,,Plant PhenomeNET
zma,lg1|GRMZM2G036297,lg1|liguleless1,GRMZM2G036297,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant.,,Plant PhenomeNET
zma,lg2|GRMZM2G060216,lg2|liguleless2,GRMZM2G060216,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant.,,Plant PhenomeNET
zma,lg3|GRMZM2G087741,Lg3|liguleless3,GRMZM2G087741,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant.,,Plant PhenomeNET
zma,lg4|GRMZM2G094241,Lg4|liguleless4,GRMZM2G094241,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant.,,Plant PhenomeNET
zma,lg1|GRMZM2G036297,lg1|liguleless1,GRMZM2G036297,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant. ,,Plant PhenomeNET
zma,lg2|GRMZM2G060216,lg2|liguleless2,GRMZM2G060216,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant. ,,Plant PhenomeNET
zma,lg3|GRMZM2G087741,Lg3|liguleless3,GRMZM2G087741,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant. ,,Plant PhenomeNET
zma,lg4|GRMZM2G094241,Lg4|liguleless4,GRMZM2G094241,Ligule and auricle of the leaf are missing; leaves upright.  Usually more pronounced in leaves towards the base of the plant. ,,Plant PhenomeNET
ath,TEJ|At2g31870,Sanskrit for 'Bright',At2g31870,Long circadian rhythms,,Plant PhenomeNET
ath,HY2|At3g09150,Elongated Hypocotyl,At3g09150,Long hypocotyl,,Plant PhenomeNET
ath,NTM1|At4g01540,NAC with Transmembrane Motif,At4g01540,Long hypocotyl,,Plant PhenomeNET
ath,HY4|At4g08920,Elongated Hypocotyl,At4g08920,Long hypocotyl,,Plant PhenomeNET
ath,OWL1|At2g35720,Orientation Under Very Low Fluences of Light,At2g35720,Long hypocotyl and partially unfolded cotyledons under far-red light,,Plant PhenomeNET
ath,OWL1|At2g35720,Orientation Under Very Low Fluences of Light,At2g35720,Long hypocotyl and partially unfolded cotyledons under far-red light,,Plant PhenomeNET
ath,ELF4|At2g40080,Early Flowering,At2g40080,Long hypocotyl and petioles; Abnormal circadian rhythms; Early flowering in non-inductive photoperiods,,Plant PhenomeNET
ath,ELF4|At2g40080,Early Flowering,At2g40080,Long hypocotyl and petioles; Abnormal circadian rhythms; Early flowering in non-inductive photoperiods,,Plant PhenomeNET
ath,ELF4|At2g40080,Early Flowering,At2g40080,Long hypocotyl and petioles; Abnormal circadian rhythms; Early flowering in non-inductive photoperiods,,Plant PhenomeNET
ath,ELF4|At2g40080,Early Flowering,At2g40080,Long hypocotyl and petioles; Abnormal circadian rhythms; Early flowering in non-inductive photoperiods,,Plant PhenomeNET
ath,APRR9|At2g46790,Arabidopsis Pseudo-Response Regulator,At2g46790,Long hypocotyl and small cotyledons under red light,,Plant PhenomeNET
ath,APRR9|At2g46790,Arabidopsis Pseudo-Response Regulator,At2g46790,Long hypocotyl and small cotyledons under red light,,Plant PhenomeNET
ath,IP5PI|At1g34120,Inositol Polyphosphate 5-Phosphatase I,At1g34120,Long hypocotyl in the dark; Sensitive to ABA,,Plant PhenomeNET
ath,IP5PI|At1g34120,Inositol Polyphosphate 5-Phosphatase I,At1g34120,Long hypocotyl in the dark; Sensitive to ABA,,Plant PhenomeNET
ath,HFR1|At1g02340,Long Hypocotyl in Far-Red Light,At1g02340,Long hypocotyl under far-red light,,Plant PhenomeNET
ath,FHY2|At1g09570,Long Hypocotyl in Far-Red Light,At1g09570,Long hypocotyl under far-red light,,Plant PhenomeNET
ath,PAT3|At2g37680,Phytochrome A Transduction,At2g37680,Long hypocotyl under far-red light,,Plant PhenomeNET
ath,LAF1|At4g25560,Long After Far-Red Light,At4g25560,Long hypocotyl under far-red light,,Plant PhenomeNET
ath,FIN219|At2g46370,Far-Red Insensitive,At2g46370,Long hypocotyl under far-red light; Insensitive to jasmonate,,Plant PhenomeNET
ath,FIN219|At2g46370,Far-Red Insensitive,At2g46370,Long hypocotyl under far-red light; Insensitive to jasmonate,,Plant PhenomeNET
ath,PHYC|At5g35840,Phytochrome C,At5g35840,Long hypocotyl under red light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,COL3|At2g24790,Constans-Like,At2g24790,Long hypocotyl under red light and short days; Early flowering and reduced lateral branching under short days; Short roots and few lateral roots under continuous light,,Plant PhenomeNET
ath,LHUS|At1g75540,Long Hypocotyl Under Shade,At1g75540,Long hypocotyl under shadelight,,Plant PhenomeNET
ath,ULI3|At5g59920,UV-B Light Insensitive,At5g59920,Long hypocotyl under UV-B light,,Plant PhenomeNET
ath,HY5|At5g11260,Elongated Hypocotyl,At5g11260,Long hypocotyl; Altered root waving and gravitropism,,Plant PhenomeNET
ath,HY5|At5g11260,Elongated Hypocotyl,At5g11260,Long hypocotyl; Altered root waving and gravitropism,,Plant PhenomeNET
ath,HY5|At5g11260,Elongated Hypocotyl,At5g11260,Long hypocotyl; Altered root waving and gravitropism,,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,EIN2|At5g03280,Ethylene Insensitive,At5g03280,"Long hypocotyl; Delayed senescence; Insensitive to ethylene, cytokinin and ABA; Resistant to auxin transport inhibitors",,Plant PhenomeNET
ath,ELF3|At2g25930,Early Flowering,At2g25930,Long hypocotyl; Early flowering,,Plant PhenomeNET
ath,ELF3|At2g25930,Early Flowering,At2g25930,Long hypocotyl; Early flowering,,Plant PhenomeNET
ath,AtGA2ox8|At4g21200,Gibberellin 2-Oxidase,At4g21200,"Long hypocotyl; Few rosette leaves, many cauline leaves under short days; Germination resistant to ancymidol (herbicide)",,Plant PhenomeNET
ath,AtGA2ox8|At4g21200,Gibberellin 2-Oxidase,At4g21200,"Long hypocotyl; Few rosette leaves, many cauline leaves under short days; Germination resistant to ancymidol (herbicide)",,Plant PhenomeNET
ath,AtGA2ox8|At4g21200,Gibberellin 2-Oxidase,At4g21200,"Long hypocotyl; Few rosette leaves, many cauline leaves under short days; Germination resistant to ancymidol (herbicide)",,Plant PhenomeNET
ath,AtGA2ox8|At4g21200,Gibberellin 2-Oxidase,At4g21200,"Long hypocotyl; Few rosette leaves, many cauline leaves under short days; Germination resistant to ancymidol (herbicide)",,Plant PhenomeNET
ath,MES17|At3g10870,Methyl Esterases,At3g10870,Long hypocotyl; Long roots in response to MeIAA,,Plant PhenomeNET
ath,MES17|At3g10870,Methyl Esterases,At3g10870,Long hypocotyl; Long roots in response to MeIAA,,Plant PhenomeNET
ath,PRR7|At5g02810,Pseudo-Response Regulator,At5g02810,Long hypocotyl; Narrow cotyledons,,Plant PhenomeNET
ath,PRR7|At5g02810,Pseudo-Response Regulator,At5g02810,Long hypocotyl; Narrow cotyledons,,Plant PhenomeNET
ath,FHL|At5g02200,Far-Red-Elongated Hypocotyl1-Like,At5g02200,Long hypocotyl; Open cotyledons,,Plant PhenomeNET
ath,FHL|At5g02200,Far-Red-Elongated Hypocotyl1-Like,At5g02200,Long hypocotyl; Open cotyledons,,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,SPY|At3g11540,Spindly,At3g11540,Long hypocotyl; Pale green; Tall inflorescence stems; Reduced fertility; Siliques form without fertilization; Early flowering; Resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,PLAIVC|At4g37050,Phospholipase A,At4g37050,Long hypocotyl; Root growth insensitive to phosphate starvation,,Plant PhenomeNET
ath,PLAIVC|At4g37050,Phospholipase A,At4g37050,Long hypocotyl; Root growth insensitive to phosphate starvation,,Plant PhenomeNET
ath,ARF8|At5g37020,Auxin Response Factor,At5g37020,Long hypocotyl; Slightly shorter inflorescence stems; Reduced fertility; Short hypocotyl in the dark,,Plant PhenomeNET
ath,ARF8|At5g37020,Auxin Response Factor,At5g37020,Long hypocotyl; Slightly shorter inflorescence stems; Reduced fertility; Short hypocotyl in the dark,,Plant PhenomeNET
ath,ARF8|At5g37020,Auxin Response Factor,At5g37020,Long hypocotyl; Slightly shorter inflorescence stems; Reduced fertility; Short hypocotyl in the dark,,Plant PhenomeNET
ath,ARF8|At5g37020,Auxin Response Factor,At5g37020,Long hypocotyl; Slightly shorter inflorescence stems; Reduced fertility; Short hypocotyl in the dark,,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,HTL|At4g37470,Hyposensitive to Light,At4g37470,"Long hypocotyls and petioles and small cotyledons and leaves under red, far-red, and blue light",,Plant PhenomeNET
ath,CSA1|At5g17880,Constitutive Shade-Avoidance,At5g17880,"Long petioles and erect, pale leaves under high red:far-red light",,Plant PhenomeNET
ath,CSA1|At5g17880,Constitutive Shade-Avoidance,At5g17880,"Long petioles and erect, pale leaves under high red:far-red light",,Plant PhenomeNET
ath,CSA1|At5g17880,Constitutive Shade-Avoidance,At5g17880,"Long petioles and erect, pale leaves under high red:far-red light",,Plant PhenomeNET
ath,SDIR1|At3g55530,Salt- and Drought-Induced RING Finger,At3g55530,Long primary root,,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,IBR5|At2g04550,Indole-3-Butyric Acid Response,At2g04550,"Long primary root; Few, short lateral roots; Short hypocotyl; Serrated leaves; Abnormal vascular patterning",,Plant PhenomeNET
ath,RGS1|At3g26090,Regulator of G-Protein Signaling,At3g26090,Long primary roots; Short hypocotyl in the dark,,Plant PhenomeNET
ath,RGS1|At3g26090,Regulator of G-Protein Signaling,At3g26090,Long primary roots; Short hypocotyl in the dark,,Plant PhenomeNET
ath,RHS1|At1g05990,Root Hair Specific,At1g05990,Long root hairs,,Plant PhenomeNET
ath,RHS10|At1g70460,Root Hair Specific,At1g70460,Long root hairs,,Plant PhenomeNET
ath,ARR1|At3g16857,Arabidopsis Response Regulator,At3g16857,Long roots,,Plant PhenomeNET
ath,E2FD|At5g14960,,At5g14960,Long roots,,Plant PhenomeNET
ath,MYB59|At5g59780,MYB Transcription Factor,At5g59780,Long roots,,Plant PhenomeNET
ath,AtHB-12|At3g61890,Homeobox 12,At3g61890,Long roots in response to ABA,,Plant PhenomeNET
ath,PIRF1|At1g52240,Phytochrome-Interacting RopGEF,At1g52240,Long roots in the dark,,Plant PhenomeNET
ath,ADK|At2g37250,Adenosine Kinase,At2g37250,Long roots; Increased biomass under continuous light; Late flowering in the dark,,Plant PhenomeNET
ath,ADK|At2g37250,Adenosine Kinase,At2g37250,Long roots; Increased biomass under continuous light; Late flowering in the dark,,Plant PhenomeNET
ath,ADK|At2g37250,Adenosine Kinase,At2g37250,Long roots; Increased biomass under continuous light; Late flowering in the dark,,Plant PhenomeNET
ath,SRO1|At2g35510,Similar to RCD One,At2g35510,Long roots; Increased lateral root number; Late flowering; Resistant to oxidative and osmotic stress,,Plant PhenomeNET
ath,SRO1|At2g35510,Similar to RCD One,At2g35510,Long roots; Increased lateral root number; Late flowering; Resistant to oxidative and osmotic stress,,Plant PhenomeNET
ath,SRO1|At2g35510,Similar to RCD One,At2g35510,Long roots; Increased lateral root number; Late flowering; Resistant to oxidative and osmotic stress,,Plant PhenomeNET
ath,SRO1|At2g35510,Similar to RCD One,At2g35510,Long roots; Increased lateral root number; Late flowering; Resistant to oxidative and osmotic stress,,Plant PhenomeNET
ath,SRO1|At2g35510,Similar to RCD One,At2g35510,Long roots; Increased lateral root number; Late flowering; Resistant to oxidative and osmotic stress,,Plant PhenomeNET
ath,SAT32|At1g27760,Salt Tolerance,At1g27760,Long roots; Reduced fertility,,Plant PhenomeNET
ath,SAT32|At1g27760,Salt Tolerance,At1g27760,Long roots; Reduced fertility,,Plant PhenomeNET
ath,NCED6|At3g24220,Nine-Cis-Epoxycarotenoid Dioxygenase,At3g24220,Low ABA levels in seeds; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,NCED6|At3g24220,Nine-Cis-Epoxycarotenoid Dioxygenase,At3g24220,Low ABA levels in seeds; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,ABA4|At1g67080,Abscisic Acid (ABA)-Deficient 4,At1g67080,Low ABA levels; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,NCED9|At1g78390,Nine-Cis-Epoxycarotenoid Dioxygenase,At1g78390,Low ABA levels; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,ABA4|At1g67080,Abscisic Acid (ABA)-Deficient 4,At1g67080,Low ABA levels; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,NCED9|At1g78390,Nine-Cis-Epoxycarotenoid Dioxygenase,At1g78390,Low ABA levels; Germination resistant to paclobutrazol (inhibitor of GA synthesis),,Plant PhenomeNET
ath,CYP707A1|At4g19230,Cytochrome P450,At4g19230,Low ABA levels; Low germination rate without stratification,,Plant PhenomeNET
ath,CYP707A1|At4g19230,Cytochrome P450,At4g19230,Low ABA levels; Low germination rate without stratification,,Plant PhenomeNET
ath,SSI1|At5g24300,Starch Synthase 1,At5g24300,Low amylopectin levels; Abnormal amylopectin modification,,Plant PhenomeNET
ath,SSI1|At5g24300,Starch Synthase 1,At5g24300,Low amylopectin levels; Abnormal amylopectin modification,,Plant PhenomeNET
ath,VTC4|At3g02870,Vitamin C,At3g02870,Low ascorbate levels,,Plant PhenomeNET
ath,IMS2|At5g23020,2-Isopropylmalate Synthase,At5g23020,Low C8 glucosinolate levels,,Plant PhenomeNET
ath,GLT1|At5g53460,,At5g53460,Low chlorophyll levels (no other phenotypes detected); Reduced fresh weight and low glutamate levels when grown under 1% CO2,,Plant PhenomeNET
ath,GLT1|At5g53460,,At5g53460,Low chlorophyll levels (no other phenotypes detected); Reduced fresh weight and low glutamate levels when grown under 1% CO2,,Plant PhenomeNET
ath,GLT1|At5g53460,,At5g53460,Low chlorophyll levels (no other phenotypes detected); Reduced fresh weight and low glutamate levels when grown under 1% CO2,,Plant PhenomeNET
ath,LTPG|At1g27950,Glycosylphosphatidylinositol-Anchored Lipid Protein Transfer,At1g27950,Low cuticular wax levels; Abnormal cuticular wax composition,,Plant PhenomeNET
ath,LTPG|At1g27950,Glycosylphosphatidylinositol-Anchored Lipid Protein Transfer,At1g27950,Low cuticular wax levels; Abnormal cuticular wax composition,,Plant PhenomeNET
ath,MYB12|At2g47460,MYB Domain Protein,At2g47460,Low flavonoid levels,,Plant PhenomeNET
ath,FNR2|At1g20020,Ferredoxin-NADP(+)-Oxidoreductase,At1g20020,Low fresh weight and pale green under short days,,Plant PhenomeNET
ath,FNR2|At1g20020,Ferredoxin-NADP(+)-Oxidoreductase,At1g20020,Low fresh weight and pale green under short days,,Plant PhenomeNET
ath,MUR2|At2g03220,Cell Wall Mutant,At2g03220,Low fucosylated xyloglucan levels; No other phenotypes detected,,Plant PhenomeNET
ath,FUM2|At5g50950,Fumarase,At5g50950,Low fumarate levels; Low amino acid levels in the daytime; Elevated amino acid levels at night,,Plant PhenomeNET
ath,FUM2|At5g50950,Fumarase,At5g50950,Low fumarate levels; Low amino acid levels in the daytime; Elevated amino acid levels at night,,Plant PhenomeNET
ath,FUM2|At5g50950,Fumarase,At5g50950,Low fumarate levels; Low amino acid levels in the daytime; Elevated amino acid levels at night,,Plant PhenomeNET
ath,GAD|At5g17330,Glutamate Decarboxylate,At5g17330,Low GABA levels in roots,,Plant PhenomeNET
ath,PIF6|At3g62090,Phytochrome Interacting Factor,At3g62090,Low germination rate,,Plant PhenomeNET
ath,SDH2-3|At5g65165,Succinate Dehydrogenase,At5g65165,Low germination rate,,Plant PhenomeNET
ath,ERD10|At1g20450,Early Responsive to Dehydration,At1g20450,Low germination rate; Abnormal seed shape; Sensitive to low temperature and drought,,Plant PhenomeNET
ath,ERD10|At1g20450,Early Responsive to Dehydration,At1g20450,Low germination rate; Abnormal seed shape; Sensitive to low temperature and drought,,Plant PhenomeNET
ath,ERD10|At1g20450,Early Responsive to Dehydration,At1g20450,Low germination rate; Abnormal seed shape; Sensitive to low temperature and drought,,Plant PhenomeNET
ath,ERD10|At1g20450,Early Responsive to Dehydration,At1g20450,Low germination rate; Abnormal seed shape; Sensitive to low temperature and drought,,Plant PhenomeNET
