species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,AT3G09840,,AT3G09840,Mildly dwarf plants with slightly curled leaves. Partly sterile; produces very small siliques with few seeds. Elevated PR2 gene expression and SNC1 protein level. Significantly enhanced disease resistance to the oomycete pathogen Hyaloperonospora arabidopsidis (H.a.) Noco2.,,TAIR
ath,AT3G09840,,AT3G09840,Heterozygotes have reduced transmission due to defects in pollen tube germination and elongation.,,TAIR
ath,AT3G09840,,AT3G09840,Seedling lethal.Mutants have disorganized roots.,,TAIR
ath,AT3G09840,,AT3G09840,"Mildly dwarf phenotype and slightly curled leaves, suggesting a constitutive immune response, significantly enhanced  disease resistance to H.a. Noco2,  weak enhanced resistance phenotype, elevated SNC1 protein.",,TAIR
ath,AT3G09880,,AT3G09880,Double mutants show defects in male and female meiosis and reduced fertility. No obvious vegetative phenotype.,,TAIR
ath,AT3G09920,,AT3G09920,"Concentration of sucrose in the mutant roots are lower than in wild type. The concentration of <i>myo</i>-inositol is increased, as are those of glucose and fructose.",,TAIR
ath,AT3G09920,,AT3G09920,Shortened primary root (~30% compared to wild type). Shortening is more pronounced 6d after germination. Phenotype results from a reduction in cell elongation.,,TAIR
ath,AT3G09920,,AT3G09920,"Whereas roots of wild-type seedlings are elongated at 14°C, no obvious difference in root growth at 14 or 22°C in mutant seedlings are detected, indicating that pip5k9-d is resistant to chilling.",,TAIR
ath,AT3G10050,,AT3G10050,"Two-week-old mutant seedling has up to about 150-fold increase in free Ile and comparatively minor increases in free seedling Leu and Val.  Free seedling Thr is decreased by ~50%.  Mutant seed has increased Ile, Leu, Val and Thr. Reduced seed germination after 1-2 years in storage.",,TAIR
ath,AT3G10050,,AT3G10050,Two-week-old mutant seedling has up to about 40-fold increase in free Ile and comparatively minor increases in Leu. Free seedling Thr is decreased. Reduced seed germination after 1-2 years in storage.,,TAIR
ath,AT3G10050,,AT3G10050,Two-week-old mutant seedling has about 8-fold increase in free Ile. Mutant seed has increased free Ile. Reduced seed germination after 1-2 years in storage.,,TAIR
ath,AT3G10050,,AT3G10050,No visible phenotype,,TAIR
ath,AT3G10050,,AT3G10050,Double heterozygous F1 seedling (two-week-old) shows increased levels of all three BCAAs,,TAIR
ath,AT3G10050,,AT3G10050,Double heterozygous F1 seedling (two-week-old) shows increased levels of all three BCAAs,,TAIR
ath,AT3G10050,,AT3G10050,Double heterozygous F1 seedling (two-week-old) shows increased free Ile and Leu. Seedling free Val is decreased.,,TAIR
ath,AT3G10050,,AT3G10050,Double heterozygous F1 seedling (two-week-old) shows increased free Ile and Leu. Seedling free Val is decreased.,,TAIR
ath,AT3G10140,,AT3G10140,Segregating for very small and pale green rosettes (20%); plants look like Ler-0 with very small siliques; reduced apical dominance; reduced fertility; average height = 28 cm.,,TAIR
ath,AT3G10190,,AT3G10190,Homozygotes are sensitive to UV-B treatment. UV-B treatment causes an inhibition of root growth.,,TAIR
ath,AT3G10230,,AT3G10230,Slightly decreased rosette size when compared with wild type.,,TAIR
ath,AT3G10230,,AT3G10230,Partially restores NPQ defects of npq1-2 mutant. Slightly decreased rosette size when compared with wild type and npq1-2 mutant.,,TAIR
ath,AT3G10230,,AT3G10230,albino developing seeds. Heterozygous seeds look normal but have moderate increases of threonine and branched-chain amino acids.,,TAIR
ath,AT3G10230,,AT3G10230,Much reduced amount of beta-branch carotenoids and largely increased amount of alpha-branch carotenoids.,,TAIR
ath,AT3G10320,,AT3G10320,"Increased seed mucilage detachment, reduced xylan branching",,TAIR
ath,AT3G10320,,AT3G10320,"Increased seed mucilage detachment, reduced xylan branching",,TAIR
ath,AT3G10320,,AT3G10320,"Severe seed mucilage detachment, xylan-deficient; similar mucilage defects to the irx14-2 single mutant",,TAIR
ath,AT3G10320,,AT3G10320,Defective in seed coat mucilage secretory cells; seed coats produce mucilage with altered sugar composition and altered staining and mechanical properties.,,TAIR
ath,AT3G10350,,AT3G10350,Wild-type like appearance.,,TAIR
ath,AT3G10380,,AT3G10380,Short roots. abnormal root hairs.,,TAIR
ath,AT3G10405,,AT3G10405,"reduced male and female gametophytic transmission, defects in pollen development resulting in pollen abortion",,TAIR
ath,AT3G10405,,AT3G10405,"reduced male and female gametophytic transmission, defects in pollen development resulting in pollen abortion",,TAIR
ath,AT3G10405,,AT3G10405,Defective pollen development.,,TAIR
ath,AT3G10480,,AT3G10480,Early flowering phenotype.,,TAIR
ath,AT3G10490,,AT3G10490,Early flowering phenotype.,,TAIR
ath,AT3G10490,,AT3G10490,Early flowering.,,TAIR
ath,AT3G10490,,AT3G10490,The mutant plants are PTGS (post-translational gene silencing deficient. The mutant protein lacks wild type NAC52 activity but still impairs SGS3 transcription.,,TAIR
ath,AT3G10525,,AT3G10525,Loss of giant cells in sepals and leaves.,,TAIR
ath,AT3G10525,,AT3G10525,Loss of giant cells in sepals and leaves. ,,TAIR
ath,AT3G10660,,AT3G10660,No visible phenotype,,TAIR
ath,AT3G10660,,AT3G10660,Reduced hydrogen peroxide production in response to Pseudomonas syringae effectors avrRpm1 or avrRpt2.,,TAIR
ath,AT3G10690,,AT3G10690,Resistant to ciprofloxacin.  Normal chloroplast morphology in presence of the drug.,,TAIR
ath,AT3G10800,,AT3G10800,"The transcript levels of three UPR-related genes, BiP1, BiP2, and BiP3, are lower in zip28-2 mutant seedlings than in wild type seedlings following a UPR-inducing treatment with tunicamycin.",,TAIR
ath,AT3G10800,,AT3G10800,"The transcript levels of three UPR-related genes, BiP1, BiP2, and BiP3, are lower in zip28-1 mutant seedlings than in wild type seedlings following a UPR-inducing treatment with tunicamycin.",,TAIR
ath,AT3G10870,,AT3G10870,"mes17-1 mutant roots are less responsive to MeIAA than wild type roots, but they show a normal root growth inhibition in response to IAA, and also grow like wild type roots under normal conditions. Light-grown mes17-1 mutants have hypocotyls that are 32% longer than wild-type hypocotyls when they are on soil, and 29% longer when they are on half strength MS media. In the dark, mes17-1 hypocotyls are the same length as wild type hypocotyls when both are grown on half-strength MS media. In other aspects of plant growth, mes17-1 mutants appear phenotypically normal, but they do have higher levels of DR5:GUS expression suggesting that they might have higher levels of auxin, auxin flow, or auxin signaling. mes17-1 mutants also appear to have a reduced ability to hydrolyze [14C]MeIAA compared to wild type plants in feeding assays.",,TAIR
ath,AT3G10870,,AT3G10870,"mes17-2 mutant roots are less responsive to MeIAA than wild type roots, but they show a normal root growth inhibition in response to IAA, and also grow like wild type roots under normal conditions. Light-grown mes17-2 mutants have hypocotyls that are 29% longer when they are on half strength MS media. In the dark, mes17-2 hypocotyls are the same length as wild type hypocotyls when both are grown on half-strength MS media. In other aspects of plant growth mes17-2 mutants appear phenotypically normal.",,TAIR
ath,AT3G10930,,AT3G10930,No visible phenotype.,,TAIR
ath,AT3G10930,,AT3G10930,"Significantly (P<0.01) increased tolerance to salinity stress, producing longer roots than the wild type under the same growth condi- tions.",,TAIR
ath,AT3G10985,,AT3G10985,No visible phenotype.,,TAIR
ath,AT3G11010,,AT3G11010,No visible phenotype.,,TAIR
ath,AT3G11030,,AT3G11030,No obvious visible phenotype.,,TAIR
ath,AT3G11030,,AT3G11030,Severely collapsed vessels and stunted plant growth.,,TAIR
ath,AT3G11030,,AT3G11030,Severely collapsed vessels and stunted plant growth.,,TAIR
ath,AT3G11080,,AT3G11080,No visible phenotype.,,TAIR
ath,AT3G11080,,AT3G11080,No visible phenotype.,,TAIR
ath,AT3G11130,,AT3G11130,Defects in stomatal responses to abscisic acid . Increased tolerance to water stress.,,TAIR
ath,AT3G11170,,AT3G11170,altered fatty acid composition.,,TAIR
ath,AT3G11170,,AT3G11170,"altered fatty acid composition, glabrous, no other phenotypic effect.",,TAIR
ath,AT3G11170,,AT3G11170,Altered fatty acid composition. Resistant to green peach aphids.,,TAIR
ath,AT3G11170,,AT3G11170,reduction in desaturation of storage and membrane lipids; chilling sensitive; linoleic acid overproducer; linolenic acid underproducer.,,TAIR
ath,AT3G11170,,AT3G11170,"reduced glycerolipid n-3 desaturase (probably chloroplastic), chloroplast and extrachloroplast lipids are equally affected; decrease in 16:3 and 18:3 fatty acids, increase in 16:2 and 18:2 fatty acids; temperature sensitive, mutant effects most pronounced at growth temperatures greater that 26C; no visible phenotypic effects.",,TAIR
ath,AT3G11220,,AT3G11220,Reduced organ growth.  Reduced cell proliferation rate.,,TAIR
ath,AT3G11240,,AT3G11240,ABA hypersensitive germination; sensitivity decreases with seed storage; seeds take longer to after-ripen; impaired root growth,,TAIR
ath,AT3G11240,,AT3G11240,ABA hypersensitive germination; sensitivity decreases with seed storage; seeds take longer to after-ripen; impaired root growth,,TAIR
ath,AT3G11260,,AT3G11260,"The tin mutant was slightly shorter than the wild type when grown on the control medium, but maintained normal root and hypocotyl growth on turanose. Turanose mimics sucrose in its ability to stimulate adventitious  roots on wild-type hypocotyls. In the tin  mutant the number of adventitious roots induced by turanose and sucrose was clearly lower. Adult tin plants did not show any apparent orphological differences from the wild type, but their flowering time was delayed due to a prolonged vegetative phase. tin overproduced ethylene on the control medium; and sucrose, but not turanose, enhanced ethylene production. The control tin, and the sucrose-treated tin mutant, displays a higher IAA-conjugate level when compared with the wild type.",,TAIR
ath,AT3G11270,,AT3G11270,Reduction of silique length,,TAIR
ath,AT3G11330,,AT3G11330,microspore lethal,,TAIR
ath,AT3G11410,,AT3G11410,ABA-insensitive phenotype,,TAIR
ath,AT3G11430,,AT3G11430,"The mutant has a 50% reduction in aliphatic suberin in young roots, and several fold reduction in aliphatic suberin monomers in seed coats. The seed coats are more fragile, have a darker appearance, and increased permeability to dyes. The mutant seeds have a reduced germination rate under high salt. The seedlings have lower tolerance to salt stress.",,TAIR
ath,AT3G11430,,AT3G11430,"The mutant has a 50% reduction in aliphatic suberin in young roots, and several fold reduction in aliphatic suberin monomers in seed coats. The seed coats are more fragile, have a darker appearance, and increased permeability to dyes. The mutant seeds have a reduced germination rate under high salt. The seedlings have lower tolerance to salt stress.",,TAIR
ath,AT3G11470,,AT3G11470,In the siliques of mtppt-1 heterozygous plants approximately 26% of the fertilized seeds aborted during development.Aborting embryos of mtppt-1 heterozygous plants are arrested at the globular stage,,TAIR
ath,AT3G11490,,AT3G11490,Secondary cell wall pits sparser and larger.,,TAIR
ath,AT3G11490,,AT3G11490,"Secondary cell wall pits sparser and larger, pits were less evenly distributed in the secondary cell walls with a wider range of distances between pits.",,TAIR
ath,AT3G11540,,AT3G11540,"most extreme allele; resemble wild-type plants that have been repeatedly treated with G.A.; erect rosette leaves, light green color, early flowering and parthenocarpy; stem elongation is increased caused primarily by an increase in internode length; early stem elongation is so rapid that flower buds occasionally remain wrapped in the yet unfolded cauline leaves resulting in bending of the main stem; partial male sterility (greatly reduced when plants grown at 18C); altered gibberellin signal transduction, resistant to the gibberellin (G.A.) biosynthesis inhibitor paclobutrazol; long hypocotyl due to HY2 allele.",,TAIR
ath,AT3G11540,,AT3G11540,"resemble wild-type plants that have been repeatedly treated with G.A.; long hypocotyls, erect rosette leaves, light green color, early flowering and parthenocarpy; seedlings defective in cotyledon number and phyllotaxy; stem elongation is increased caused primarily by an increase in the # of nodes; completely male sterile grown at 25C, partially sterile at 18C; ovaries often develop 3 or 4 carpels which contain structures appearing to develop from unfertilized ovules that may be additional carpels with stigmatic papillae; altered gibberellin signal transduction, resistant to the gibberellin (G.A.) biosynthesis inhibitor paclobutrazol.",,TAIR
ath,AT3G11540,,AT3G11540,Mutant flowers are glabrous.,,TAIR
ath,AT3G11540,,AT3G11540,"resemble wild-type plants that have been repeatedly treated with G.A.; long hypocotyls, erect rosette leaves, light green color, early flowering and parthenocarpy; stem elongation is increased caused primarily by an increase in the number of nodes; partial male sterility (greatly reduced at 18C), altered gibberellin signal transduction and resistant to the gibberellin (G.A.) biosynthesis inhibitor paclobutrazol.",,TAIR
ath,AT3G11540,,AT3G11540,early flowering; usually light green; somewhat curled leaves; bent siliques; reduced fertility.,,TAIR
ath,AT3G11540,,AT3G11540,"In LD-grown, double mutant plants bolted at a similar time to WT controls. In SDs, they bolted 10 days later than WT plants but much earlier than ctr1-1 single-mutant plants.",,TAIR
ath,AT3G11540,,AT3G11540,"Trichome production on the rosette leaves of double mutants was similar to that of spy-3 and wild-type plants, although abaxial trichomes appeared slightly later on rosette leaves, as in gis seedlings that were established on GA-containing medium. Double mutants had stem trichomes that were mostly three-branched, as in the gis mutants.",,TAIR
ath,AT3G11540,,AT3G11540,"The trichome production is most similar to that of the gis2 mutant on branches and cauline leaves, but glabrous flowers are produced .",,TAIR
ath,AT3G11580,,AT3G11580,"Seed size increased, enhanced tolerance to drought, affected shoot branching (no secondary branches), flowers/siliques distributed irregularly on the main stems. Floral organ number and fertility affected.",,TAIR
ath,AT3G11580,,AT3G11580,"Seed size increased, enhanced tolerance to drought, affected shoot branching (no secondary branches), flowers/siliques distributed irregularly on the main stems. Floral organ number and fertility affected.",,TAIR
ath,AT3G11580,,AT3G11580,"Significantly smaller cotyledons, leaves and petals compared to  wild type. Small leaves and flowers compared with the wild type ( The decreased size of sod7-1D leaves and petals was not caused by smaller cells indicating that the sod7-1D mutation results in a decrease in cell number.",,TAIR
ath,AT3G11620,,AT3G11620,Change in redox behavior of TrxL2.1 and TrxL2.2 by HL/dark treatments.,,TAIR
ath,AT3G11620,,AT3G11620,Change in redox behavior of TrxL2.1 and TrxL2.2 by HL/dark treatments.,,TAIR
ath,AT3G11630,,AT3G11630,Change in redox behavior of TrxL2.1 and TrxL2.2 by HL/dark treatments.,,TAIR
ath,AT3G11630,,AT3G11630,Change in redox behavior of TrxL2.1 and TrxL2.2 by HL/dark treatments.,,TAIR
ath,AT3G11670,,AT3G11670,seed pigment defective; deficient in the galactolipid digalactosyldiacylglycerol.,,TAIR
ath,AT3G11670,,AT3G11670,deficient in the galactolipid digalactosyldiacylglycerol; reduced in growth.,,TAIR
ath,AT3G11820,,AT3G11820,"Mutant plants allowed a higher incidence of B. g. hordei penetration compared with wild-type plants, as well as a concomitant increase in the incidence of hypersensitive-response-like cell death induced by B. g. hordei.",,TAIR
ath,AT3G11820,,AT3G11820,The pen1 mutation was not able to suppress the Erysiphe cichoracearum resistance and induced cell death phenotype of pen3-1.,,TAIR
ath,AT3G11820,,AT3G11820,broad-spectrum powdery mildew resistance,,TAIR
ath,AT3G11820,,AT3G11820,"pen1-1 mutant plants allowed a sevenfold  higher incidence of B. g. hordei penetration compared with wildtype plants, as well as a concomitant increase in the incidence of hypersensitive-response-like cell death induced by B. g. hordei.",,TAIR
ath,AT3G11820,,AT3G11820,Reduced rate of endocytosis.,,TAIR
ath,AT3G11820,,AT3G11820,"leaf necrosis, dwarfism caused by salicylic acid accumulation",,TAIR
ath,AT3G11840,,AT3G11840,"This triple mutant does not exhibit any obvious constitutive defense signaling phenotypes and it has normal fertility compared to wild-type plants. However, it has an enhanced relative oxidative burst compared to wild type plants in response to flg22, chitin, and the conserved elf18 epitope from a bacterial transcription factor. MPK3 transcripts remain elevated for longer in the mutant than in wild-type seedlings, though the MPK3 protein does not appear to have altered protein stability in this triple mutant.When challenged with the bacterial pathogen Pst, the triple mutant allows ~30 times less bacterial growth than wild-type plants. It is also less susceptible to a biotrophic oomycete.",,TAIR
ath,AT3G11910,,AT3G11910,No visible phenotype.,,TAIR
ath,AT3G11910,,AT3G11910,No visible phenotype.,,TAIR
ath,AT3G11910,,AT3G11910,No visible phenotype.,,TAIR
ath,AT3G11910,,AT3G11910,No visible phenotype.,,TAIR
ath,AT3G11940,,AT3G11940,embryo defective,,TAIR
ath,AT3G12080,,AT3G12080,embryo defective; globular,,TAIR
ath,AT3G12080,,AT3G12080,The development of emb2738 embryo is blocked at the late globular stage.,,TAIR
ath,AT3G12120,,AT3G12120,"Biochemical phenotypes of fad2 vte1-1 include: deficiency in ER fatty acid desaturation and also complete loss of all tocochromanols. Relative to the vte2-1 mutation, vte1-1 single mutant exhibits intermediate phenotypes under low temperatures including increased anthocyanin levels (purple leaf coloration), reduced growth and seed production. These vte1-1 single mutant phenotypes are fully suppressed by combining the vte1-1 and fad2 mutations in the double mutant.",,TAIR
ath,AT3G12120,,AT3G12120,"Biochemical phenotypes of fad2 vte2-1 include: deficiency in ER fatty acid desaturation and lack of all tocopherols and pathway intermediates. vte2-1 single mutant exhibits the following phenotypes under low temperatures: increased anthocyanin levels (purple leaf coloration), reduced growth and seed production. These vte2-1 single mutant phenotypes are fully suppressed by combining the vte2-1 and fad2 mutations in the double mutant.",,TAIR
ath,AT3G12120,,AT3G12120,"deficient in 18:1 fatty acid desaturase; increase in 18:1 fatty acids, decrease in 18:2 and 18:3 fatty acids, chloroplast membrane components; no visible phenotypic effects.",,TAIR
ath,AT3G12140,,AT3G12140,Delay in early embryo development.,,TAIR
ath,AT3G12140,,AT3G12140,"Self-fertilization results in production of three types of defective seeds, each with an incomplete penetrance: ovule abortion (32%), seed abortion (27%) and seeds with delayed early embryo development (40%). The last category develops into mature, viable seeds. Fertilization-independent seed development is observed after emasculation.",,TAIR
ath,AT3G12140,,AT3G12140,No visible phenotype.,,TAIR
ath,AT3G12160,,AT3G12160,"in vitro: bulged pollen tubes of mutant pollen with a reduced rate of growth in vitro; altered deposition of some cell wall components; in vivo, male-specific transmission defect with mutant pollen tubes displaying aberrant growth in the ovary and reduced guidance at the micropyle.",,TAIR
ath,AT3G12360,,AT3G12360,Increased salt tolerance.,,TAIR
ath,AT3G12380,,AT3G12380,"Mutant plants are moderately dwarfed with all organs smaller than the wild type.  The ratio of leaf stomata to epidermal cells was high in the mutant, which also exhibited a delayed stomatal development compared with the wild type. Mutant plants were hypersensitive to DNA-damaging reagents including hydroxyurea, methylmethane sulfonate, and bleocin.",,TAIR
ath,AT3G12400,,AT3G12400,"About 2% of all trichomes had more than one nucleus. Among the cluster-like trichomes, 93% had several nuclei, whereas 0.4% of the trichomes with a normal appearance had more than one nucleus.",,TAIR
ath,AT3G12400,,AT3G12400,"In the mutant, about 2% of the trichomes showed a cluster phenotype. In clusters, two stems were usually formed that appeared to separate just above the epidermal surface giving the trichome a moose-horn-like appearance.",,TAIR
ath,AT3G12400,,AT3G12400,The mutant has slightly less branching of trichomes than in wild type.,,TAIR
ath,AT3G12400,,AT3G12400,Epidermal pavement cells are strongly reduced in size.,,TAIR
ath,AT3G12400,,AT3G12400,Increase in the frequency of trichomes with more stems.,,TAIR
ath,AT3G12400,,AT3G12400,Leaf architecture is grossly disturbed.,,TAIR
ath,AT3G12400,,AT3G12400,Many cells contain multiple nuclei and nuclear anomalies.,,TAIR
ath,AT3G12400,,AT3G12400,Synergistic phenotype compared to both single mutants.,,TAIR
ath,AT3G12400,,AT3G12400,The mutant showed cluster-like trichomes lacking additional branches.,,TAIR
ath,AT3G12400,,AT3G12400,The double mutant exhibits an additive trichome phenotype. The cluster frequency and number of nuclei was similar to that in elc single mutants and the number of branches was similar to that in kak single mutants.,,TAIR
ath,AT3G12690,,AT3G12690,Double mutant displays defects in pollen tubes. Tubes are wider and bulge out indicating a defect in polarity maintenance. Pollen tubes are also shorter.,,TAIR
ath,AT3G12690,,AT3G12690,Double mutant displays defects in pollen tubes. Tubes are wider and bulge out indicating a defect in polarity maintenance. Pollen tubes are also shorter.,,TAIR
ath,AT3G12780,,AT3G12780,"The pgk1.1 knock-down mutant displayed reduced growth, lower photosynthetic capacity and starch content.",,TAIR
ath,AT3G12780,,AT3G12780,"Double mutant was bigger than pgk3.2, and displayed an intermediate phenotype between the two single mutants in all measured biochemical and physiological parameters.",,TAIR
ath,AT3G12810,,AT3G12810,"Altered flowering time, suppression of petal phenotypes in clf mutants",,TAIR
ath,AT3G12977,,AT3G12977,Seed germination defect.Delayed rupture of testa. Endosperm cells  do not expand.,,TAIR
ath,AT3G12990,,AT3G12990,The double mutant is gametophytic lethal for both female and male gametophytes.,,TAIR
ath,AT3G13065,,AT3G13065,morphological phenotype similar to wt; resistant to kanamycin,,TAIR
ath,AT3G13160,,AT3G13160,impaired seed production,,TAIR
ath,AT3G13170,,AT3G13170,DNA fragmentation was undetectable in most cells.,,TAIR
ath,AT3G13170,,AT3G13170,11% of mutant pollen grains germinated compared to 97% for wild type.,,TAIR
ath,AT3G13170,,AT3G13170,Mutant produced a large proportion of dead pollen grains compared to wild type.,,TAIR
ath,AT3G13170,,AT3G13170,Only 3% of the ovules in the mutant showed differentiated female gametophytes. 74% of the fully developed ovules had no embryo sac.,,TAIR
ath,AT3G13170,,AT3G13170,Overall morphology similar to that of wild type exception made of the seed production.,,TAIR
ath,AT3G13170,,AT3G13170,The mutant exhibits a substantial  reduction in recombination such that the chiasma  frequency at metaphase I was &#8764;7% that of wild  type.,,TAIR
ath,AT3G13170,,AT3G13170,11% of mutant pollen grains germinated compared to 97% for wild type.,,TAIR
ath,AT3G13170,,AT3G13170,Mutant produced a large proportion of dead pollen grains compared to wild type.,,TAIR
ath,AT3G13170,,AT3G13170,Only 3% of the ovules in the mutant showed differentiated female gametophytes. 74% of the fully developed ovules had no embryo sac.,,TAIR
ath,AT3G13170,,AT3G13170,Overall morphology similar to that of wild type exception made of the seed production.,,TAIR
ath,AT3G13170,,AT3G13170,A 2-h pulse of cisplatin  at increasing concentrations was found to restore  bivalent formation in Atspo11-1-3 meiocytes.,,TAIR
ath,AT3G13170,,AT3G13170,The reduction in seed-set in  the Atspo11-1-3 allele is more severe than in Atspo11-1-1.,,TAIR
ath,AT3G13170,,AT3G13170,Total lack of chiasmata.,,TAIR
ath,AT3G13170,,AT3G13170,The first meiotic division of pollen mother cells because the homologs neither pair nor  form SCs due to the lack of initial DSB formation,,TAIR
ath,AT3G13220,,AT3G13220,Male sterile.Abnormal pollen wall development.,,TAIR
ath,AT3G13220,,AT3G13220,"Mutant plants had very small siliques, showing very low fertility. The the anther locules turned brown upon maturity and released fewer pollen grains than wildtype plants.",,TAIR
ath,AT3G13290,,AT3G13290,"The siliques of self-pollinated heterozygous plants were examined. Dissected siliques showed a full seed set, indicating that the loss of VCR did not affect female gametophyte or embryo development.",,TAIR
ath,AT3G13290,,AT3G13290,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,No visible phenotype.,,TAIR
ath,AT3G13300,,AT3G13300,"In the progeny of selfed heterozygous mutants, the homozygous vcs-7 embryos were also clearly distinguished from their siblings based on their SAM morphology (seven vcs-7 embryos out of 25 embryos examined). These vcs-7 embryos contained small dense cells in the SAM region; however, this region was not dome-shaped, nor were the cells organized into distinct layers.",,TAIR
ath,AT3G13300,,AT3G13300,"The transheterozygote was indistinguishable from vcs-1; it produced green organs, a longer root, and leaves that expanded to become broad and pointed.",,TAIR
ath,AT3G13300,,AT3G13300,"29°C-grown vcs apices contained multiple clusters of small densely staining cells dispersed across the apical region and often in close proximity to leaf-like structures, but no  typical SAM.",,TAIR
ath,AT3G13300,,AT3G13300,Accumulates extra ectopic tracheary elements within their cotyledons and the upper hypocotyl.,,TAIR
ath,AT3G13300,,AT3G13300,"Smaller than the wild type, and produced  narrow, asymmetric leaves when grown at  22°C. All five mutant alleles showed identical phenotypic responses to growth temperature. When grown at 16°C, vcs mutants resembled the wild-type controls except their leaves were pointed at the apex, and prolonged growth revealed defects in apical dominance. By contrast, growth at 29°C resulted in a strongly enhanced phenotype. These high temperature-grown mutants were chlorotic, leaves were narrow and epinastic, and prolonged growth resulted in a  callus-like growth at the apex. vcs roots  appeared similar to those of wild type,  except that at high temperature root hairs  occasionally appeared swollen. vcs also produced decreased numbers of lateral roots.",,TAIR
ath,AT3G13300,,AT3G13300,"The wild-type SAM was similar in size and organ  phyllotaxy regardless of growth temperature. By contrast, the vcs SAM was smaller than the wild type; this defect was most severe in the 29°C-grown vcs plants, where the SAM appeared small and flat.",,TAIR
ath,AT3G13300,,AT3G13300,"When grown at 22°C, vcs-1 mutants were green, had slightly longer roots, and produced narrow, pointed leaves.",,TAIR
ath,AT3G13300,,AT3G13300,"29°C-grown vcs apices contained multiple clusters of small densely staining cells dispersed across the apical region and often in close proximity to leaf-like structures, but no  typical SAM.",,TAIR
ath,AT3G13300,,AT3G13300,Accumulates extra ectopic tracheary elements within their cotyledons and the upper hypocotyl.,,TAIR
ath,AT3G13300,,AT3G13300,"Smaller than the wild type, and produced  narrow, asymmetric leaves when grown at  22°C. All five mutant alleles showed identical phenotypic responses to growth temperature. When grown at 16°C, vcs mutants resembled the wild-type controls except their leaves were pointed at the apex, and prolonged growth revealed defects in apical dominance. By contrast, growth at 29°C resulted in a strongly enhanced phenotype. These high temperature-grown mutants were chlorotic, leaves were narrow and epinastic, and prolonged growth resulted in a  callus-like growth at the apex. vcs roots  appeared similar to those of wild type,  except that at high temperature root hairs  occasionally appeared swollen. vcs also produced decreased numbers of lateral roots.",,TAIR
ath,AT3G13300,,AT3G13300,"The wild-type SAM was similar in size and organ  phyllotaxy regardless of growth temperature. By contrast, the vcs SAM was smaller than the wild type; this defect was most severe in the 29°C-grown vcs plants, where the SAM appeared small and flat.",,TAIR
ath,AT3G13300,,AT3G13300,"29°C-grown vcs apices contained multiple clusters of small densely staining cells dispersed across the apical region and often in close proximity to leaf-like structures, but no  typical SAM.",,TAIR
ath,AT3G13300,,AT3G13300,Accumulates extra ectopic tracheary elements within their cotyledons and the upper hypocotyl.,,TAIR
ath,AT3G13300,,AT3G13300,"Smaller than the wild type, and produced  narrow, asymmetric leaves when grown at  22°C. All five mutant alleles showed identical phenotypic responses to growth temperature. When grown at 16°C, vcs mutants resembled the wild-type controls except their leaves were pointed at the apex, and prolonged growth revealed defects in apical dominance. By contrast, growth at 29°C resulted in a strongly enhanced phenotype. These high temperature-grown mutants were chlorotic, leaves were narrow and epinastic, and prolonged growth resulted in a  callus-like growth at the apex. vcs roots  appeared similar to those of wild type,  except that at high temperature root hairs  occasionally appeared swollen. vcs also produced decreased numbers of lateral roots.",,TAIR
ath,AT3G13300,,AT3G13300,"The wild-type SAM was similar in size and organ  phyllotaxy regardless of growth temperature. By contrast, the vcs SAM was smaller than the wild type; this defect was most severe in the 29°C-grown vcs plants, where the SAM appeared small and flat.",,TAIR
ath,AT3G13300,,AT3G13300,"29°C-grown vcs apices contained multiple clusters of small densely staining cells dispersed across the apical region and often in close proximity to leaf-like structures, but no  typical SAM.",,TAIR
ath,AT3G13300,,AT3G13300,Accumulates extra ectopic tracheary elements within their cotyledons and the upper hypocotyl.,,TAIR
ath,AT3G13300,,AT3G13300,"Smaller than the wild type, and produced  narrow, asymmetric leaves when grown at  22°C. All five mutant alleles showed identical phenotypic responses to growth temperature. When grown at 16°C, vcs mutants resembled the wild-type controls except their leaves were pointed at the apex, and prolonged growth revealed defects in apical dominance. By contrast, growth at 29°C resulted in a strongly enhanced phenotype. These high temperature-grown mutants were chlorotic, leaves were narrow and epinastic, and prolonged growth resulted in a  callus-like growth at the apex. vcs roots  appeared similar to those of wild type,  except that at high temperature root hairs  occasionally appeared swollen. vcs also produced decreased numbers of lateral roots.",,TAIR
ath,AT3G13300,,AT3G13300,"The wild-type SAM was similar in size and organ  phyllotaxy regardless of growth temperature. By contrast, the vcs SAM was smaller than the wild type; this defect was most severe in the 29°C-grown vcs plants, where the SAM appeared small and flat.",,TAIR
