species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,bx3|GRMZM2G167549,benzoxazinone synthesis3|MaizeGDB:GRMZM2G167549,GRMZM2G167549,,GO:0044550,MaizeGDB
zma,bx4|GRMZM2G172491,benzoxazinone synthesis4|MaizeGDB:GRMZM2G172491,GRMZM2G172491,,GO:0044550,MaizeGDB
zma,bx5|GRMZM2G063756,benzoxazinone synthesis5|MaizeGDB:GRMZM2G063756,GRMZM2G063756,,GO:0044550,MaizeGDB
zma,bx7|GRMZM2G441753,benzoxazinone synthesis7|MaizeGDB:GRMZM2G441753,GRMZM2G441753,,GO:0044550,MaizeGDB
zma,bx8|GRMZM2G085054,benzoxazinone synthesis8|MaizeGDB:GRMZM2G085054,GRMZM2G085054,,GO:0044550,MaizeGDB
zma,bx9|GRMZM2G161335,benzoxazinone synthesis9|MaizeGDB:GRMZM2G161335,GRMZM2G161335,,GO:0044550,MaizeGDB
zma,chi1|GRMZM2G155329,chalcone flavanone isomerase1|MaizeGDB:GRMZM2G155329,GRMZM2G155329,,GO:0045430,MaizeGDB
zma,chi1|GRMZM2G155329,chalcone flavanone isomerase1|MaizeGDB:GRMZM2G155329,GRMZM2G155329,,GO:0045430,MaizeGDB
zma,bm1|GRMZM5G844562,brown midrib1|MaizeGDB:GRMZM5G844562,GRMZM5G844562,,GO:0045551,MaizeGDB
zma,a1|GRMZM2G026930,anthocyaninless1|MaizeGDB:GRMZM2G026930,GRMZM2G026930,,GO:0045552,MaizeGDB
zma,a1|GRMZM2G026930,anthocyaninless1|MaizeGDB:GRMZM2G026930,GRMZM2G026930,,GO:0045552,MaizeGDB
zma,fl2|GRMZM2G397687,floury2|MaizeGDB:GRMZM2G397687|mto222,GRMZM2G397687,,GO:0045735,MaizeGDB
zma,fl4|GRMZM2G353272,floury4|MaizeGDB:GRMZM2G353272,GRMZM2G353272,,GO:0045735,MaizeGDB
zma,hsp101|GRMZM2G360681,heat-shock protein 101|MaizeGDB:GRMZM2G360681,GRMZM2G360681,,GO:0045926,MaizeGDB
zma,bt1|GRMZM2G144081,brittle endosperm1|MaizeGDB:GRMZM2G144081,GRMZM2G144081,,GO:0046323,MaizeGDB
zma,bif2|GRMZM2G171822,barren inflorescence2|MaizeGDB:GRMZM2G171822,GRMZM2G171822,,GO:0046777,MaizeGDB
zma,baf1|GRMZM2G072274,barren stalk fastigiate1|MaizeGDB:GRMZM2G072274,GRMZM2G072274,,GO:0046982,MaizeGDB
zma,bx10|GRMZM2G311036,benzoxazinone synthesis10|MaizeGDB:GRMZM2G311036,GRMZM2G311036,,GO:0047254,MaizeGDB
zma,bx11|GRMZM2G336824,benzoxazinone synthesis11|MaizeGDB:GRMZM2G336824,GRMZM2G336824,,GO:0047254,MaizeGDB
zma,bx12|GRMZM2G023325,benzoxazinone synthesis12|MaizeGDB:GRMZM2G023325,GRMZM2G023325,,GO:0047254,MaizeGDB
zma,bm3|AC196475.3_FG004,brown midrib3|MaizeGDB:AC196475.3_FG004,,,GO:0047763,MaizeGDB
zma,bz1|GRMZM2G165390,bronze1|MaizeGDB:GRMZM2G165390,GRMZM2G165390,,GO:0047893,MaizeGDB
zma,ppr152|GRMZM2G050697,pentatricopeptide repeat protein152|MaizeGDB:GRMZM2G050697|hcf152,GRMZM2G050697,,GO:0048027,MaizeGDB
zma,cko1|GRMZM2G146644,cytokinin oxidase1|MaizeGDB:GRMZM2G146644|CKX1,GRMZM2G146644,,GO:0048046,MaizeGDB
zma,ig1|GRMZM2G118250,indeterminate gametophyte1|MaizeGDB:GRMZM2G118250,GRMZM2G118250,,GO:0048229,MaizeGDB
zma,l15|GRMZM2G177169,luteus15|MaizeGDB:GRMZM2G177169|ppr10,GRMZM2G177169,,GO:0048255,MaizeGDB
zma,ppr152|GRMZM2G050697,pentatricopeptide repeat protein152|MaizeGDB:GRMZM2G050697|hcf152,GRMZM2G050697,,GO:0048255,MaizeGDB
zma,asc1|GRMZM2G140633,asceapen1|MaizeGDB:GRMZM2G140633,GRMZM2G140633,,GO:0048281,MaizeGDB
zma,bd1|GRMZM2G307119,branched silkless1|MaizeGDB:GRMZM2G307119|ereb151,GRMZM2G307119,,GO:0048281,MaizeGDB
zma,gt1|GRMZM2G005624,grassy tillers1|MaizeGDB:GRMZM2G005624|prol1.1,GRMZM2G005624,,GO:0048281,MaizeGDB
zma,bd1|GRMZM2G307119,branched silkless1|MaizeGDB:GRMZM2G307119|ereb151,GRMZM2G307119,,GO:0048282,MaizeGDB
zma,rum1|GRMZM2G037368,rootless with undetectable meristems1|MaizeGDB:GRMZM2G037368,GRMZM2G037368,,GO:0048364,MaizeGDB
zma,asc1|GRMZM2G140633,asceapen1|MaizeGDB:GRMZM2G140633,GRMZM2G140633,,GO:0048366,MaizeGDB
zma,ig1|GRMZM2G118250,indeterminate gametophyte1|MaizeGDB:GRMZM2G118250,GRMZM2G118250,,GO:0048366,MaizeGDB
zma,cg1|GRMZM2G022489,corngrass1|MaizeGDB:GRMZM2G022489,GRMZM2G022489,,GO:0048367,MaizeGDB
zma,baf1|GRMZM2G072274,barren stalk fastigiate1|MaizeGDB:GRMZM2G072274,GRMZM2G072274,,GO:0048437,MaizeGDB
zma,bde1|GRMZM2G160565,bearded-ear1|MaizeGDB:GRMZM2G160565|zag3,GRMZM2G160565,,GO:0048437,MaizeGDB
zma,bde1|GRMZM2G160565,bearded-ear1|MaizeGDB:GRMZM2G160565,GRMZM2G160565,,GO:0048437,MaizeGDB
zma,zag1|GRMZM2G052890,Zea AGAMOUS homolog1|MaizeGDB:GRMZM2G052890,GRMZM2G052890,,GO:0048437,MaizeGDB
zma,na1|GRMZM2G449033,nana plant1|MaizeGDB:GRMZM2G449033|ZmDET2,GRMZM2G449033,,GO:0048444,MaizeGDB
zma,id1|GRMZM2G011357,indeterminate growth1|MaizeGDB:GRMZM2G011357,GRMZM2G011357,,GO:0048510,MaizeGDB
zma,emb18|GRMZM2G136559,embryo specific18|MaizeGDB:GRMZM2G136559|emb8516|PPRLl35,GRMZM2G136559,,GO:0048598,MaizeGDB
zma,am1|GRMZM5G883855,ameiotic1|MaizeGDB:GRMZM5G883855,GRMZM5G883855,,GO:0048653,MaizeGDB
zma,brd1|GRMZM2G103773,brassinosteroid-deficient dwarf1|MaizeGDB:GRMZM2G103773,GRMZM2G103773,,GO:0048730,MaizeGDB
zma,brk1|GRMZM5G842058,brick1|MaizeGDB:GRMZM5G842058,GRMZM5G842058,,GO:0048730,MaizeGDB
zma,d9|GRMZM2G024973,dwarf plant9|MaizeGDB:GRMZM2G024973,GRMZM2G024973,,GO:0048831,MaizeGDB
zma,gt1|GRMZM2G005624,grassy tillers1|MaizeGDB:GRMZM2G005624|prol1.1,GRMZM2G005624,,GO:0048832,MaizeGDB
zma,baf1|GRMZM2G072274,barren stalk fastigiate1|MaizeGDB:GRMZM2G072274,GRMZM2G072274,,GO:0048859,MaizeGDB
zma,nac1|GRMZM25015605,NaCl stress protein1|MaizeGDB:GRMZM25015605|pmp3-1,GRMZM25015605,,GO:0050801,MaizeGDB
zma,pmpm2|GRMZM2G153369,proteolipid membrane potential regulator2|MaizeGDB:GRMZM2G153369|pmp3-2,GRMZM2G153369,,GO:0050801,MaizeGDB
zma,pmpm3|GRMZM2G079306,proteolipid membrane potential regulator3|MaizeGDB:GRMZM2G079306|pmp3-3,GRMZM2G079306,,GO:0050801,MaizeGDB
zma,pmpm4|GRMZM2G179462,proteolipid membrane potential regulator4|MaizeGDB:GRMZM2G179462|pmp3-4,GRMZM2G179462,,GO:0050801,MaizeGDB
zma,pmpm5|GRMZM2G477325,proteolipid membrane potential regulator5|MaizeGDB:GRMZM2G477325|pmp3-5,GRMZM2G477325,,GO:0050801,MaizeGDB
zma,pmpm7|GRMZM2G099984,proteolipid membrane potential regulator7|MaizeGDB:GRMZM2G099984|pmp3-7,GRMZM2G099984,,GO:0050801,MaizeGDB
zma,pmpm8|GRMZM2G066870,proteolipid membrane potential regulator8|MaizeGDB:GRMZM2G066870|pmp3-8,GRMZM2G066870,,GO:0050801,MaizeGDB
zma,snrkII8|GRMZM2G138861,SnRK2 serine threonine protein kinase8|MaizeGDB:GRMZM2G138861|ZmOST1,GRMZM2G138861,,GO:0050821,MaizeGDB
zma,ig1|GRMZM2G118250,indeterminate gametophyte1|MaizeGDB:GRMZM2G118250,GRMZM2G118250,,GO:0051090,MaizeGDB
zma,rs2|GRMZM2G403620,rough sheath2|MaizeGDB:GRMZM2G403620,GRMZM2G403620,,GO:0051090,MaizeGDB
zma,c2|GRMZM2G422750,colorless2|MaizeGDB:GRMZM2G422750,GRMZM2G422750,,GO:0051555,MaizeGDB
zma,whp1|GRMZM2G151227,white pollen1|MaizeGDB:GRMZM2G151227,GRMZM2G151227,,GO:0051555,MaizeGDB
zma,pr1|GRMZM2G025832,red aleurone1|MaizeGDB:GRMZM2G025832,GRMZM2G025832,,GO:0051559,MaizeGDB
zma,gpm46|GRMZM2G174738,MaizeGDB:GRMZM2G174738|ZmBt1-2,GRMZM2G174738,,GO:0051775,MaizeGDB
zma,bt1|GRMZM2G144081,brittle endosperm1|MaizeGDB:GRMZM2G144081,GRMZM2G144081,,GO:0051775,MaizeGDB
zma,txln1|GRMZM2G015730,taxilin1|MaizeGDB:GRMZM2G015730,GRMZM2G015730,,GO:0060341,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:0060772,MaizeGDB
zma,cg1|GRMZM2G022489,corngrass1|MaizeGDB:GRMZM2G022489,GRMZM2G022489,,GO:0060964,MaizeGDB
zma,bx8|GRMZM2G085054,benzoxazinone synthesis8|MaizeGDB:GRMZM2G085054,GRMZM2G085054,,GO:0070085,MaizeGDB
zma,bx9|GRMZM2G161335,benzoxazinone synthesis9|MaizeGDB:GRMZM2G161335,GRMZM2G161335,,GO:0070085,MaizeGDB
zma,hex2|GRMZM2G432801,hexokinase2|MaizeGDB:GRMZM2G432801|HXK5,GRMZM2G432801,,GO:0070417,MaizeGDB
zma,hex5|GRMZM5G856653,hexokinase5|MaizeGDB:GRMZM5G856653|HXK6,GRMZM5G856653,,GO:0070417,MaizeGDB
zma,emb14|GRMZM2G384293,embryo defective 14|MaizeGDB:GRMZM2G384293,GRMZM2G384293,,GO:0070925,MaizeGDB
zma,why1|GRMZM2G155662,whirly1|MaizeGDB:GRMZM2G155662,GRMZM2G155662,,GO:0070925,MaizeGDB
zma,ccamk1|GRMZM2G062772,calcium/calmodulin dependent protein kinase1|MaizeGDB:GRMZM2G062772,GRMZM2G062772,,GO:0071215,MaizeGDB
zma,pox1|GRMZM2G104394,guaiacol peroxidase1|MaizeGDB:GRMZM2G104394,GRMZM2G104394,,GO:0071226,MaizeGDB
zma,pox2|GRMZM2G040638,guaiacol peroxidase2|MaizeGDB:GRMZM2G040638,GRMZM2G040638,,GO:0071226,MaizeGDB
zma,pox3|GRMZM2G135108,guaiacol peroxidase3|MaizeGDB:GRMZM2G135108,GRMZM2G135108,,GO:0071226,MaizeGDB
zma,mpk2|GRMZM2G020216,MAP kinase2|MaizeGDB:GRMZM2G020216|MPK5,GRMZM2G020216,,GO:0071367,MaizeGDB
zma,rboh1|GRMZM2G426953,respiratory burst oxidase1|MaizeGDB:GRMZM2G426953|rbohA,GRMZM2G426953,,GO:0071367,MaizeGDB
zma,rboh2|GRMZM2G138152,respiratory burst oxidase2|MaizeGDB:GRMZM2G138152|rbohB,GRMZM2G138152,,GO:0071367,MaizeGDB
zma,rboh3|GRMZM2G043435,respiratory burst oxidase3|MaizeGDB:GRMZM2G043435|rbohC,GRMZM2G043435,,GO:0071367,MaizeGDB
zma,rboh4|GRMZM2G441541,respiratory burst oxidase4|MaizeGDB:GRMZM2G441541|rbohD,GRMZM2G441541,,GO:0071367,MaizeGDB
zma,pox1|GRMZM2G104394,guaiacol peroxidase1|MaizeGDB:GRMZM2G104394,GRMZM2G104394,,GO:0071395,MaizeGDB
zma,pox2|GRMZM2G040638,guaiacol peroxidase2|MaizeGDB:GRMZM2G040638,GRMZM2G040638,,GO:0071395,MaizeGDB
zma,pox3|GRMZM2G135108,guaiacol peroxidase3|MaizeGDB:GRMZM2G135108,GRMZM2G135108,,GO:0071395,MaizeGDB
zma,pox1|GRMZM2G104394,guaiacol peroxidase1|MaizeGDB:GRMZM2G104394,GRMZM2G104394,,GO:0071446,MaizeGDB
zma,pox2|GRMZM2G040638,guaiacol peroxidase2|MaizeGDB:GRMZM2G040638,GRMZM2G040638,,GO:0071446,MaizeGDB
zma,pox3|GRMZM2G135108,guaiacol peroxidase3|MaizeGDB:GRMZM2G135108,GRMZM2G135108,,GO:0071446,MaizeGDB
zma,ct2|GRMZM2G064732,compact plant2|MaizeGDB:GRMZM2G064732,GRMZM2G064732,,GO:0071472,MaizeGDB
zma,phot1|GRMZM2G001457,blue-light receptor phototropin 1|MaizeGDB:GRMZM2G001457,GRMZM2G001457,,GO:0071483,MaizeGDB
zma,ccamk1|GRMZM2G062772,calcium/calmodulin dependent protein kinase1|MaizeGDB:GRMZM2G062772,GRMZM2G062772,,GO:0071731,MaizeGDB
zma,hcf106|GRMZM5G898735,high chlorophyll fluorescence106|MaizeGDB:GRMZM5G898735,GRMZM5G898735,,GO:0071806,MaizeGDB
zma,tha1|GRMZM2G090086,thylakoid assembly1|MaizeGDB:GRMZM2G090086,GRMZM2G090086,,GO:0071806,MaizeGDB
zma,bsd2|GRMZM2G062788,bundle sheath defective2|MaizeGDB:GRMZM2G062788,GRMZM2G062788,,GO:0080158,MaizeGDB
zma,d1|GRMZM2G036340,dwarf plant1|MaizeGDB:GRMZM2G036340|ZmGA3ox2,GRMZM2G036340,,GO:0090214,MaizeGDB
zma,baf1|GRMZM2G072274,barren stalk fastigiate1|MaizeGDB:GRMZM2G072274,GRMZM2G072274,,GO:0090506,MaizeGDB
zma,ba1|GRMZM2G397518,barren stalk1|MaizeGDB:GRMZM2G397518,GRMZM2G397518,,GO:0090506,MaizeGDB
zma,txln1|GRMZM2G015730,taxilin1|MaizeGDB:GRMZM2G015730,GRMZM2G015730,,GO:1900181,MaizeGDB
zma,ccd8|GRMZM2G446858,carotenoid cleavage dioxygenase8|MaizeGDB:GRMZM2G446858,GRMZM2G446858,,GO:1901601,MaizeGDB
zma,grf1|GRMZM2G102499,general regulatory factor1|MaizeGDB:GRMZM2G102499|GF14-6,GRMZM2G102499,,GO:1902074,MaizeGDB
zma,nactf23|GRMZM2G068973,NAC-transcription factor 23|MaizeGDB:GRMZM2G068973|ZmNAC100,GRMZM2G068973,,GO:1902074,MaizeGDB
zma,nactf49|GRMZM2G347043,NAC-transcription factor 49|MaizeGDB:GRMZM2G347043|ZmSNAC1,GRMZM2G347043,,GO:1902074,MaizeGDB
zma,nactf70|GRMZM2G312201,NAC-transcription factor 70|MaizeGDB:GRMZM2G312201|ZmNAC41,GRMZM2G312201,,GO:1902074,MaizeGDB
zma,hex2|GRMZM2G432801,hexokinase2|MaizeGDB:GRMZM2G432801|HXK5,GRMZM2G432801,,GO:1902075,MaizeGDB
zma,hex5|GRMZM5G856653,hexokinase5|MaizeGDB:GRMZM5G856653|HXK6,GRMZM5G856653,,GO:1902075,MaizeGDB
zma,nac1|GRMZM25015605,NaCl stress protein1|MaizeGDB:GRMZM25015605|pmp3-1,GRMZM25015605,,GO:1902075,MaizeGDB
zma,pmpm2|GRMZM2G153369,proteolipid membrane potential regulator2|MaizeGDB:GRMZM2G153369|pmp3-2,GRMZM2G153369,,GO:1902075,MaizeGDB
zma,pmpm3|GRMZM2G079306,proteolipid membrane potential regulator3|MaizeGDB:GRMZM2G079306|pmp3-3,GRMZM2G079306,,GO:1902075,MaizeGDB
zma,pmpm4|GRMZM2G179462,proteolipid membrane potential regulator4|MaizeGDB:GRMZM2G179462|pmp3-4,GRMZM2G179462,,GO:1902075,MaizeGDB
zma,pmpm5|GRMZM2G477325,proteolipid membrane potential regulator5|MaizeGDB:GRMZM2G477325|pmp3-5,GRMZM2G477325,,GO:1902075,MaizeGDB
zma,pmpm6|GRMZM2G020091,proteolipid membrane potential regulator6|MaizeGDB:GRMZM2G020091|pmp3-6,GRMZM2G020091,,GO:1902075,MaizeGDB
zma,pmpm7|GRMZM2G099984,proteolipid membrane potential regulator7|MaizeGDB:GRMZM2G099984|pmp3-7,GRMZM2G099984,,GO:1902075,MaizeGDB
zma,pmpm8|GRMZM2G066870,proteolipid membrane potential regulator8|MaizeGDB:GRMZM2G066870|pmp3-8,GRMZM2G066870,,GO:1902075,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:1902182,MaizeGDB
zma,tdy2|GRMZM5G840560,tie-dyed2|MaizeGDB:GRMZM5G840560,GRMZM5G840560,,GO:1902587,MaizeGDB
zma,abph1|GRMZM2G035688,aberrant phyllotaxy1|MaizeGDB:GRMZM2G035688,GRMZM2G035688,,GO:2000012,MaizeGDB
zma,bif2|GRMZM2G171822,barren inflorescence2|MaizeGDB:GRMZM2G171822,GRMZM2G171822,,GO:2000012,MaizeGDB
zma,bif2|GRMZM2G171822,barren inflorescence2|MaizeGDB:GRMZM2G171822,GRMZM2G171822,,GO:2000012,MaizeGDB
zma,br2|GRMZM2G315375,brachytic2|MaizeGDB:GRMZM2G315375,GRMZM2G315375,,GO:2000024,MaizeGDB
zma,d9|GRMZM2G024973,dwarf plant9|MaizeGDB:GRMZM2G024973,GRMZM2G024973,,GO:2000028,MaizeGDB
zma,pan2|GRMZM2G034572,pangloss2|MaizeGDB:GRMZM2G034572,GRMZM2G034572,,GO:2000038,MaizeGDB
zma,hsp101|GRMZM2G360681,heat-shock protein 101|MaizeGDB:GRMZM2G360681,GRMZM2G360681,,GO:2000280,MaizeGDB
zma,GRMZM2G300066,,GRMZM2G300066,,GO:0009536,MaizeGDB
zma,GRMZM2G049370,,GRMZM2G049370,,GO:0031361,MaizeGDB
zma,GRMZM2G106233,,GRMZM2G106233,,GO:0042646,MaizeGDB
zma,GRMZM2G111014,,GRMZM2G111014,,GO:0009536,MaizeGDB
zma,GRMZM2G092678,,GRMZM2G092678,,GO:0031353,MaizeGDB
zma,GRMZM2G123204,,GRMZM2G123204,,GO:0009532,MaizeGDB
zma,GRMZM2G024150,,GRMZM2G024150,,GO:0035451,MaizeGDB
zma,GRMZM2G175019,,GRMZM2G175019,,GO:0009536,MaizeGDB
zma,GRMZM2G427369,,GRMZM2G427369,,GO:0031361,MaizeGDB
zma,GRMZM2G013652,,GRMZM2G013652,,GO:0009532,MaizeGDB
zma,AC186795.3_FG006,,,,GO:0009536,MaizeGDB
zma,GRMZM2G164558,,GRMZM2G164558,,GO:0031361,MaizeGDB
zma,GRMZM2G043162,,GRMZM2G043162,,GO:0035451,MaizeGDB
zma,GRMZM2G448174,,GRMZM2G448174,,GO:0031361,MaizeGDB
zma,GRMZM2G133844,,GRMZM2G133844,,GO:0042651,MaizeGDB
zma,GRMZM2G131489,,GRMZM2G131489,,GO:0031361,MaizeGDB
zma,GRMZM2G178960,,GRMZM2G178960,,GO:0009532,MaizeGDB
zma,GRMZM2G336908,,GRMZM2G336908,,GO:0009536,MaizeGDB
zma,GRMZM2G469150,,GRMZM2G469150,,GO:0009532,MaizeGDB
zma,GRMZM2G473463,,GRMZM2G473463,,GO:0009526,MaizeGDB
zma,GRMZM2G010555,,GRMZM2G010555,,GO:0031361,MaizeGDB
zma,GRMZM2G380457,,GRMZM2G380457,,GO:0031361,MaizeGDB
zma,GRMZM2G170460,,GRMZM2G170460,,GO:0042651,MaizeGDB
zma,GRMZM2G178460,,GRMZM2G178460,,GO:0031353,MaizeGDB
zma,GRMZM2G110023,,GRMZM2G110023,,GO:0009532,MaizeGDB
zma,GRMZM2G005984,,GRMZM2G005984,,GO:0035450,MaizeGDB
zma,AC234528.1_FG005,,,,GO:0009532,MaizeGDB
zma,GRMZM2G157369,,GRMZM2G157369,,GO:0010287,MaizeGDB
zma,GRMZM2G081268,,GRMZM2G081268,,GO:0009532,MaizeGDB
zma,GRMZM2G454719,,GRMZM2G454719,,GO:0009536,MaizeGDB
zma,GRMZM2G179797,,GRMZM2G179797,,GO:0009532,MaizeGDB
zma,GRMZM2G161932,,GRMZM2G161932,,GO:0009536,MaizeGDB
zma,GRMZM2G007651,,GRMZM2G007651,,GO:0009532,MaizeGDB
zma,GRMZM2G111216,,GRMZM2G111216,,GO:0009532,MaizeGDB
zma,GRMZM2G121494,,GRMZM2G121494,,GO:0035451,MaizeGDB
zma,GRMZM2G377539,,GRMZM2G377539,,GO:0042646,MaizeGDB
zma,GRMZM2G314652,,GRMZM2G314652,,GO:0009536,MaizeGDB
zma,GRMZM2G133314,,GRMZM2G133314,,GO:0009536,MaizeGDB
zma,GRMZM2G463280,,GRMZM2G463280,,GO:0009532,MaizeGDB
zma,GRMZM2G148867,,GRMZM2G148867,,GO:0009532,MaizeGDB
zma,AC188023.3_FG005,,,,GO:0009536,MaizeGDB
zma,GRMZM2G089317,,GRMZM2G089317,,GO:0009532,MaizeGDB
zma,GRMZM2G110294,,GRMZM2G110294,,GO:0009536,MaizeGDB
zma,GRMZM2G048907,,GRMZM2G048907,,GO:0035451,MaizeGDB
zma,GRMZM2G002754,,GRMZM2G002754,,GO:0009536,MaizeGDB
zma,GRMZM2G073743,,GRMZM2G073743,,GO:0042651,MaizeGDB
zma,GRMZM2G155626,,GRMZM2G155626,,GO:0009536,MaizeGDB
zma,GRMZM2G167243,,GRMZM2G167243,,GO:0009532,MaizeGDB
zma,GRMZM2G046681,,GRMZM2G046681,,GO:0031353,MaizeGDB
zma,imd3|GRMZM2G104613,isopropylmalate dehydrogenase3|GRMZM2G104613,GRMZM2G104613,,GO:0009532,MaizeGDB
zma,dct1|GRMZM2G040933,dicarboxylic acid transporter1|GRMZM2G040933,GRMZM2G040933,,GO:0031353,MaizeGDB
zma,pza00152|GRMZM2G110408,GRMZM2G110408,GRMZM2G110408,,GO:0031361,MaizeGDB
zma,pzb01308|GRMZM2G090905,GRMZM2G090905,GRMZM2G090905,,GO:0009536,MaizeGDB
zma,l15|GRMZM2G177169,luteus15|GRMZM2G177169,GRMZM2G177169,,GO:0042646,MaizeGDB
zma,cpx2|GRMZM2G032282,coproporphyrinogen III oxidase2|GRMZM2G032282,GRMZM2G032282,,GO:0009532,MaizeGDB
zma,ij1|GRMZM2G004583,iojap striping1|GRMZM2G004583,GRMZM2G004583,,GO:0009532,MaizeGDB
zma,cah2|GRMZM2G348512,carbonic anhydrase2|GRMZM2G348512,GRMZM2G348512,,GO:0009532,MaizeGDB
zma,glct1|GRMZM2G153704,glucose translocator1|GRMZM2G153704,GRMZM2G153704,,GO:0031353,MaizeGDB
zma,ae1|GRMZM2G032628,amylose extender1|GRMZM2G032628,GRMZM2G032628,,GO:0009532,MaizeGDB
zma,bx1|GRMZM2G085381,benzoxazinless1|GRMZM2G085381,GRMZM2G085381,,GO:0009532,MaizeGDB
zma,mterf18|GRMZM2G017355,mTERF domain protein7b|GRMZM2G017355,GRMZM2G017355,,GO:0042646,MaizeGDB
zma,me5|GRMZM2G122479,malic enzyme5|GRMZM2G122479,GRMZM2G122479,,GO:0009532,MaizeGDB
zma,GRMZM2G118597,,GRMZM2G118597,,GO:0009536,MaizeGDB
zma,GRMZM2G034120,,GRMZM2G034120,,GO:0009536,MaizeGDB
zma,GRMZM2G009223,,GRMZM2G009223,,GO:0031353,MaizeGDB
zma,GRMZM2G368902,,GRMZM2G368902,,GO:0009532,MaizeGDB
zma,GRMZM2G128850,,GRMZM2G128850,,GO:0009536,MaizeGDB
zma,GRMZM2G124466,,GRMZM2G124466,,GO:0010287,MaizeGDB
zma,GRMZM2G064993,,GRMZM2G064993,,GO:0009536,MaizeGDB
zma,GRMZM2G074599,,GRMZM2G074599,,GO:0042646,MaizeGDB
zma,GRMZM2G028216,,GRMZM2G028216,,GO:0009547,MaizeGDB
zma,GRMZM2G035708,,GRMZM2G035708,,GO:0035450,MaizeGDB
zma,GRMZM2G095082,,GRMZM2G095082,,GO:0042651,MaizeGDB
zma,GRMZM2G012174,,GRMZM2G012174,,GO:0042646,MaizeGDB
zma,GRMZM2G025855,,GRMZM2G025855,,GO:0009547,MaizeGDB
zma,GRMZM2G375064,,GRMZM2G375064,,GO:0009536,MaizeGDB
zma,GRMZM2G048497,,GRMZM2G048497,,GO:0009532,MaizeGDB
zma,GRMZM2G129208,,GRMZM2G129208,,GO:0009532,MaizeGDB
zma,GRMZM2G115077,,GRMZM2G115077,,GO:0009532,MaizeGDB
zma,GRMZM2G124059,,GRMZM2G124059,,GO:0009532,MaizeGDB
zma,GRMZM2G399890,,GRMZM2G399890,,GO:0009536,MaizeGDB
zma,GRMZM2G083716,,GRMZM2G083716,,GO:0009532,MaizeGDB
zma,cah3|GRMZM2G348512,carbonic anhydrase3|GRMZM2G348512,GRMZM2G348512,,GO:0009532,MaizeGDB
zma,GRMZM2G076771,,GRMZM2G076771,,GO:0042646,MaizeGDB
zma,AC199526.5_FG004,,,,GO:0042646,MaizeGDB
zma,GRMZM2G067225,,GRMZM2G067225,,GO:0010287,MaizeGDB
zma,GRMZM2G162764,,GRMZM2G162764,,GO:0042646,MaizeGDB
zma,GRMZM2G120300,,GRMZM2G120300,,GO:0009532,MaizeGDB
zma,GRMZM2G132593,,GRMZM2G132593,,GO:0009536,MaizeGDB
zma,GRMZM2G049892,,GRMZM2G049892,,GO:0009532,MaizeGDB
zma,GRMZM2G119471,,GRMZM2G119471,,GO:0009547,MaizeGDB
zma,GRMZM2G149383,,GRMZM2G149383,,GO:0009536,MaizeGDB
zma,GRMZM2G175867,,GRMZM2G175867,,GO:0042646,MaizeGDB
zma,GRMZM2G132811,,GRMZM2G132811,,GO:0009536,MaizeGDB
zma,GRMZM2G101698,,GRMZM2G101698,,GO:0009536,MaizeGDB
zma,GRMZM2G068862,,GRMZM2G068862,,GO:0009532,MaizeGDB
zma,AC194970.5_FG001,,,,GO:0009532,MaizeGDB
zma,GRMZM2G361569,,GRMZM2G361569,,GO:0009547,MaizeGDB
zma,GRMZM2G040561,,GRMZM2G040561,,GO:0009536,MaizeGDB
zma,GRMZM2G129155,,GRMZM2G129155,,GO:0009528,MaizeGDB
zma,GRMZM2G173628,,GRMZM2G173628,,GO:0009536,MaizeGDB
zma,GRMZM2G043819,,GRMZM2G043819,,GO:0009536,MaizeGDB
zma,fad7|GRMZM2G128971,fatty acid desaturase7|GRMZM2G128971,GRMZM2G128971,,GO:0031353,MaizeGDB
zma,GRMZM2G022563,,GRMZM2G022563,,GO:0009532,MaizeGDB
zma,GRMZM2G110277,,GRMZM2G110277,,GO:0042651,MaizeGDB
zma,GRMZM2G057231,,GRMZM2G057231,,GO:0009532,MaizeGDB
zma,GRMZM2G021617,,GRMZM2G021617,,GO:0035450,MaizeGDB
zma,GRMZM2G049547,,GRMZM2G049547,,GO:0031361,MaizeGDB
zma,GRMZM2G112728,,GRMZM2G112728,,GO:0009532,MaizeGDB
zma,GRMZM2G061990,,GRMZM2G061990,,GO:0009532,MaizeGDB
zma,GRMZM2G433025,,GRMZM2G433025,,GO:0009536,MaizeGDB
zma,GRMZM2G054076,,GRMZM2G054076,,GO:0042646,MaizeGDB
zma,ppp1|GRMZM2G090718,pyrophosphate-energized proton pump1|GRMZM2G090718,GRMZM2G090718,,GO:0009532,MaizeGDB
zma,GRMZM2G139123,,GRMZM2G139123,,GO:0009532,MaizeGDB
zma,GRMZM2G120530,,GRMZM2G120530,,GO:0031353,MaizeGDB
zma,GRMZM2G077531,,GRMZM2G077531,,GO:0098570,MaizeGDB
